I,N,20,Truck229,22FEB16:16:01:26,64,247.575634,87.45098,89,165,1228.5,64,10,34.69,80,14.22,6,39.215687,86,69.408936,9.715205,48.527983,281.2,779,9.862566,135.94823,11.951971,-0.023335,316.12943,3330,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,21,Truck229,22FEB16:16:01:27,68,247.353118,87.45098,89,165,1707,68,11,41.94,80,14.22,6,37.64706,86,68.616005,9.714963,48.528028,281.8,779,9.862566,135.98145,13.599869,-0.047655,359.71628,3331,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,22,Truck229,22FEB16:16:01:28,71,247.186231,31.764706,89,122,1707,71,11,28.47,80,14.04,6,14.901961,87,68.32936,9.714713,48.528085,282.5,779,3.625944,135.9978,3.099096,-0.020644,81.97103,3332,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,23,Truck229,22FEB16:16:01:29,68,247.353118,32.941177,89,108,1271,68,10,21.47,80,14.04,6,32.54902,87,73.7647,9.71446,48.528109,280.7,779,1.595415,136.0312,2.337112,0.006861,61.816578,3333,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,24,Truck229,22FEB16:16:01:30,68,247.353118,91.37255,89,108,1326.5,68,10,21.47,80,13.98,6,32.54902,87,71.42414,9.714182,48.528166,279.4,780,1.595415,136.0312,2.337112,-0.02538,61.816578,3334,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,25,Truck229,22FEB16:16:01:31,69,247.297489,91.37255,89,128,1313,69,10,22.97,80,13.98,6,40,87,71.02833,9.713894,48.528211,280.2,779,4.49617,136.06212,7.809976,-0.061379,206.57373,3335,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,26,Truck229,22FEB16:16:01:32,70,247.24186,99.60784,89,120,1327.5,70,10,25.66,80,14.22,6,40,87,70.30801,9.713652,48.528251,280.8,779,3.335867,136.08054,8.598154,-0.061534,227.421,3336,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,27,Truck229,22FEB16:16:01:33,70,247.24186,52.941177,89,135,1327.5,70,10,35.22,80,14.18,6,40,87,74.19915,9.71335,48.52829,280.7,778,5.511435,136.08054,6.535628,-0.06712,172.86723,3337,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,28,Truck229,22FEB16:16:01:34,73,247.074973,99.60784,89,154,1451,73,10,35.94,80,14.18,6,39.607845,87,77.25814,9.713045,48.528321,281,777,8.267151,136.1147,12.503259,-0.018754,330.71097,3338,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,29,Truck229,22FEB16:16:01:35,73,247.074973,99.60784,89,130,1419,73,10,35.94,80,14.2,6,33.72549,87,78.8764,9.712764,48.528371,283.6,778,4.786245,136.1147,12.503259,-0.02681,330.71097,3339,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,30,Truck229,22FEB16:16:01:36,77,246.852457,70.588234,89,130,1435,77,10,23.74,80,14.16,6,33.72549,87,77.90407,9.712478,48.528429,283.7,779,4.786245,136.17036,8.258969,-0.014635,218.44958,3340,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,31,Truck229,22FEB16:16:01:37,77,246.852457,70.588234,89,130,1454,77,10,27.97,73.725494,14.22,6,34.509804,87,79.12939,9.712178,48.528461,282.3,779,4.786245,136.17036,6.37299,-0.048032,168.56548,3341,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,32,Truck229,22FEB16:16:01:38,77,246.852457,70.588234,90,116,1454,77,10,27.97,70.98039,14.14,6,33.333332,87,79.95599,9.711882,48.528497,280.7,778,2.755716,136.17036,6.37299,-0.035645,168.56548,3342,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,33,Truck229,22FEB16:16:01:39,79,246.741199,96.86275,90,127,1251,79,11,20.83,80,14.16,6,34.901962,87,80.244,9.711573,48.528558,282.2,780,4.351131,136.22778,4.746135,-0.0381,125.53518,3343,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,34,Truck229,22FEB16:16:01:40,79,246.741199,99.21569,90,145,1251,79,11,29.38,80,14.22,6,34.901962,87,82.296074,9.711283,48.528615,283.4,779,6.961811,136.22778,9.404172,-0.03448,248.74017,3344,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,35,Truck229,22FEB16:16:01:41,82,246.574312,99.21569,90,145,1290.5,82,11,25.05,80,14.22,6,29.803923,87,84.85203,9.710963,48.528682,284.2,780,6.961811,136.26656,7.724844,-0.017572,204.32199,3345,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,36,Truck229,22FEB16:16:01:42,83,246.518683,99.21569,90,111,1298,83,11,25.05,79.60784,14.18,6,29.803923,87,85.06827,9.710645,48.528726,282.6,781,2.030529,136.30705,7.724844,-0.029474,204.32199,3346,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,37,Truck229,22FEB16:16:01:43,83,246.518683,99.21569,90,122,1344,83,11,26.88,79.60784,14.18,6,35.686275,86,84.96007,9.710337,48.528767,281.5,781,3.625944,136.30705,8.189304,-0.088327,216.60696,3347,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,38,Truck229,22FEB16:16:01:44,84,246.463054,15.686275,90,116,1344,84,11,26.88,79.21569,14.18,6,35.686275,86,87.58801,9.710005,48.528821,281.9,781,2.755716,136.34734,8.189304,-0.046815,216.60696,3348,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,39,Truck229,22FEB16:16:01:45,84,246.463054,15.686275,90,109,1305,84,11,22.19,80,14.16,6,36.862747,86,87.44418,9.709685,48.528872,283.1,782,1.740453,136.34734,0,-0.043487,27.081282,3349,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,40,Truck229,22FEB16:16:01:46,84,246.463054,99.60784,90,122,1354,84,11,26.77,80,14.16,6,43.137257,86,86.90507,9.709371,48.528929,283.2,783,3.625944,136.39157,1.235193,-0.046111,32.670837,3350,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,41,Truck229,22FEB16:16:01:47,86,246.351796,68.2353,90,139,1354,86,11,30.97,80,14.2,6,35.294117,86,89.74801,9.709032,48.528976,284,783,6.091585,136.41063,6.096013,-0.035019,161.23943,3351,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,42,Truck229,22FEB16:16:01:48,88,246.240538,75.68628,90,126,1405,88,11,30.97,80,14.18,6,35.294117,86,91.29611,9.708686,48.529021,283.6,784,4.206095,136.42859,6.096013,-0.011469,161.23943,3352,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,43,Truck229,22FEB16:16:01:49,90,246.12928,14.117647,90,111,1396,90,11,30.97,80,14.18,6,35.294117,86,91.65738,9.708331,48.529055,281.3,784,2.030529,136.4541,6.096013,-0.045844,161.23943,3353,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,44,Truck229,22FEB16:16:01:50,90,246.12928,34.509804,90,107,1401.5,90,11,24.33,78.82353,14.18,6,33.333332,86,92.08801,9.70799,48.529114,283,784,1.450378,136.49486,0,-0.022931,25.070793,3354,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,45,Truck229,22FEB16:16:01:51,90,246.12928,31.37255,90,106,1401.5,90,10,23.27,78.82353,14.26,6,28.62745,86,92.55617,9.707661,48.529174,284.5,784,1.30534,136.51826,2.171475,-0.018844,57.43549,3355,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,46,Truck229,22FEB16:16:01:52,90,246.12928,18.82353,90,106,1401.5,90,10,23.97,80,14.18,6,32.156864,86,94.71603,9.707309,48.529235,284.7,783,1.30534,136.51826,2.033001,-0.039743,53.77284,3356,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,47,Truck229,22FEB16:16:01:53,90,246.12928,18.82353,90,109,1398.5,90,10,24.72,80,14.18,6,32.156864,86,93.348335,9.706963,48.529285,283.1,783,1.740453,136.56264,1.268502,-0.026082,33.551865,3357,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,48,Truck229,22FEB16:16:01:54,90,246.12928,0,90,109,1393.5,90,10,24.94,80,14.28,6,14.901961,86,93.097,9.706622,48.529341,284.2,784,1.740453,136.56264,1.279792,-0.018011,33.850468,3358,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,49,Truck229,22FEB16:16:01:55,90,246.12928,0,90,110,1384.5,90,10,24.58,80,14.22,6,14.901961,86,92.88006,9.70631,48.529433,284.3,786,1.88549,136.60616,0,-0.05916,0,3359,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,50,Truck229,22FEB16:16:01:56,90,246.12928,0,90,110,1363.5,90,10,24.49,80,14.22,6,14.901961,86,92.37607,9.705968,48.529476,283.5,784,1.88549,136.60616,0,-0.062066,0,3360,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,51,Truck229,22FEB16:16:01:57,89,246.184909,0,90,112,1365.5,89,10,24.3,80,14.22,6,14.901961,86,92.088066,9.70562,48.529529,283.2,785,2.175566,136.66943,0,-0.051303,0,3361,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,52,Truck229,22FEB16:16:01:58,89,246.184909,0,90,112,1362.5,89,10,24.3,80,14.22,6,14.901961,86,92.73603,9.70528,48.529587,283.4,785,2.175566,136.69452,0,-0.051027,0,3362,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,53,Truck229,22FEB16:16:01:59,89,246.184909,0,90,112,1359,89,10,24.3,80,14.24,6,14.901961,86,92.62834,9.704942,48.529639,283.7,785,2.175566,136.69452,0,-0.018166,0,3363,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,54,Truck229,22FEB16:16:02:00,89,246.184909,0,89,111,1358,89,10,24.3,80,14.26,6,14.901961,86,90.47146,9.704626,48.529695,283.6,784,2.030529,136.73914,0,0.034825,0,3364,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,55,Truck229,22FEB16:16:02:01,89,246.184909,0,89,111,1355,89,10,23.91,80,14.26,6,14.901961,86,92.412025,9.704298,48.529772,285.8,783,2.030529,136.76025,0,-0.040148,0,3365,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,56,Truck229,22FEB16:16:02:02,88,246.240538,0,89,111,1348,88,10,23.88,80,14.22,6,14.901961,86,89.676254,9.703967,48.529821,284.6,784,2.030529,136.78757,0,0.091981,0,3366,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,57,Truck229,22FEB16:16:02:03,88,246.240538,0,89,110,1348,88,10,23.69,80,14.22,7,14.901961,86,88.14024,9.703653,48.529884,286,784,1.88549,136.78757,0,0.017472,0,3367,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,58,Truck229,22FEB16:16:02:04,87,246.296167,5.882353,89,111,1329,87,10,23.49,80,14.12,7,14.901961,86,91.15202,9.703325,48.529964,285.3,785,2.030529,136.82906,0,-0.030911,0,3368,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,59,Truck229,22FEB16:16:02:05,86,246.351796,20.392157,88,113,1329,86,10,23.55,80,14.16,7,14.901961,86,90.39635,9.703002,48.530032,284.7,785,2.320604,136.84914,1.36679,-0.030241,36.151566,3369,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,60,Truck229,22FEB16:16:02:06,85,246.407425,20.392157,88,113,1332.5,85,10,23.77,80,14.16,7,14.901961,86,87.48003,9.702702,48.530083,284.7,785,2.320604,136.8927,1.379558,-0.060999,36.48929,3370,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,61,Truck229,22FEB16:16:02:07,85,246.407425,41.17647,88,113,1351.5,85,10,23.74,80,14.24,7,14.901961,86,87.59039,9.702391,48.530121,285,785,2.320604,136.91449,1.813781,-0.017657,47.974476,3371,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,62,Truck229,22FEB16:16:02:08,85,246.407425,41.17647,88,107,1354,85,10,22.49,80,14.18,7,14.901961,86,83.700005,9.702098,48.530167,284.9,785,1.450378,136.93611,2.656482,0.014646,70.26389,3372,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,63,Truck229,22FEB16:16:02:09,85,246.407425,41.17647,88,106,1336.5,85,10,21.86,80,14.2,7,14.901961,86,83.70063,9.701782,48.530242,285.9,784,1.30534,136.95578,2.582067,-0.054682,68.29563,3373,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,64,Truck229,22FEB16:16:02:10,85,246.407425,36.47059,88,106,1321.5,85,10,21.27,80,14.2,6,14.901961,86,89.35203,9.701384,48.530288,284.5,785,1.30534,136.95578,2.512377,-0.054434,66.45234,3374,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,65,Truck229,22FEB16:16:02:11,85,246.407425,31.37255,88,104,1308,85,10,20.94,80,14.16,6,14.901961,86,87.19226,9.701071,48.530356,283.8,784,1.015265,136.95578,2.187392,0.033716,57.856476,3375,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,66,Truck229,22FEB16:16:02:12,83,246.518683,25.09804,88,104,1308,83,10,20.97,80,14.18,6,14.901961,86,86.32801,9.700709,48.530395,283.5,783,1.015265,137.01826,1.883179,-0.036326,49.810043,3376,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,67,Truck229,22FEB16:16:02:13,83,246.518683,15.686275,88,106,1308,83,10,20.74,80,14.2,6,14.901961,86,84.49277,9.700381,48.530424,282.5,782,1.30534,137.01826,0,0.0309,25.616621,3377,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,68,Truck229,22FEB16:16:02:14,80,246.68557,10.196078,88,107,1203,80,10,20.74,80,14.26,6,14.901961,86,84.4202,9.700091,48.530467,281,782,1.450378,137.05937,0,-0.058546,25.616621,3378,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,69,Truck229,22FEB16:16:02:15,80,246.68557,3.921569,88,107,1161.5,80,10,19.27,80,14.2,7,14.901961,86,82.908066,9.699802,48.530504,281.4,782,1.450378,137.05937,0,-0.029216,0,3379,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,70,Truck229,22FEB16:16:02:16,80,246.68557,3.921569,88,107,1161.5,80,10,18.33,80,14.22,7,14.901961,86,81.216064,9.69951,48.530534,281.2,781,1.450378,137.05937,0,-0.009124,0,3380,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,71,Truck229,22FEB16:16:02:17,70,247.24186,0,88,106,1072.5,70,10,17.33,80,14.22,7,14.901961,85,75.097046,9.699246,48.530551,280.8,782,1.30534,137.13747,0,0.031735,0,3381,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,72,Truck229,22FEB16:16:02:18,64,247.575634,0,88,105,1176.5,64,9,17.13,80,14.16,7,14.901961,85,71.496574,9.699022,48.530595,282.6,781,1.160302,137.15443,0,-0.026397,0,3382,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,73,Truck229,22FEB16:16:02:19,59,247.853779,0,87,106,1082.5,59,9,17.63,80,14.18,7,14.901961,85,70.776,9.698742,48.530631,282.5,781,1.30534,137.16995,0,-0.068825,0,3383,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,74,Truck229,22FEB16:16:02:20,55,248.076295,0,87,106,1009.5,55,9,15.77,80,14.2,7,14.901961,85,62.639996,9.698531,48.530674,282.8,783,1.30534,137.1828,0,-0.037151,0,3384,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,75,Truck229,22FEB16:16:02:21,51,248.298811,7.843137,87,106,1009.5,51,9,18.86,80,14.2,7,22.352942,85,56.016014,9.698332,48.53071,285.3,783,1.30534,137.19621,0,-0.018807,0,3385,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,76,Truck229,22FEB16:16:02:22,51,248.298811,7.843137,87,109,1227.5,51,9,21.69,72.54902,14.18,7,27.450981,85,53.820045,9.698125,48.530744,284.6,783,1.740453,137.19621,0,-0.029986,22.935045,3386,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,77,Truck229,22FEB16:16:02:23,50,248.35444,80.78432,87,120,1223,50,9,23.13,80,14.16,7,27.058825,85,53.100777,9.69794,48.530777,285.2,783,3.335867,137.23254,9.18422,-0.051655,242.92245,3387,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,78,Truck229,22FEB16:16:02:24,52,248.243182,80.78432,87,139,1289.5,52,9,27.08,80,14.24,7,23.92157,85,51.373528,9.697747,48.530801,282.4,783,6.091585,137.24673,10.967698,0.020643,290.09543,3388,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,79,Truck229,22FEB16:16:02:25,54,248.131924,77.254906,87,139,1289.5,54,10,29.94,80,14.24,7,15.686275,85,54.68496,9.697528,48.530811,280.3,785,6.091585,137.25876,11.478227,-0.038862,303.5989,3389,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,80,Truck229,22FEB16:16:02:26,56,248.020666,68.2353,87,142,1289.5,56,10,29.94,80,14.22,7,15.686275,85,55.656,9.697334,48.530841,282.1,784,6.526697,137.27272,11.478227,-0.016945,303.5989,3390,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,81,Truck229,22FEB16:16:02:27,56,248.020666,80.78432,88,127,1399,56,10,27.61,80,14.16,7,14.901961,85,53.640106,9.697148,48.530875,282.8,782,4.351131,137.27272,8.34606,-0.007303,220.75313,3391,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,82,Truck229,22FEB16:16:02:28,59,247.853779,80.78432,88,130,1430,59,9,27.61,80,14.26,7,14.901961,85,60.228092,9.696922,48.530911,282.1,784,4.786245,137.2996,8.34606,-0.059631,220.75313,3392,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,83,Truck229,22FEB16:16:02:29,59,247.853779,80.78432,88,130,1460,59,9,28.41,80,14.26,7,14.901961,85,62.676163,9.696688,48.530949,282.2,783,4.786245,137.2996,9.751155,-0.003356,257.91788,3393,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,84,Truck229,22FEB16:16:02:30,62,247.686892,65.09804,88,127,1501.5,62,9,29.27,80,14.26,7,14.901961,85,64.15264,9.696464,48.531004,283.1,784,4.351131,137.32985,7.605593,-0.087072,201.1678,3394,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,85,Truck229,22FEB16:16:02:31,63,247.631263,61.960785,88,118,1233,63,10,23.8,78.82353,14.26,7,14.901961,85,64.54809,9.696232,48.531037,283,784,3.045792,137.35823,6.184254,0.012993,163.57341,3395,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,86,Truck229,22FEB16:16:02:32,63,247.631263,57.2549,89,110,1175,63,10,18.16,78.82353,14.26,7,14.901961,85,64.98024,9.69601,48.531091,281.6,786,1.88549,137.37424,4.409619,-0.012401,116.63435,3396,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,87,Truck229,22FEB16:16:02:33,63,247.631263,57.2549,89,107,1169.5,63,10,17.72,78.82353,14.22,7,14.901961,85,64.081,9.69576,48.531113,280,786,1.450378,137.38687,3.962622,-0.024815,104.811264,3397,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,88,Truck229,22FEB16:16:02:34,63,247.631263,54.509804,89,107,1162.5,63,9,17.72,80,14.22,7,14.901961,85,62.24701,9.695524,48.531132,279.3,787,1.450378,137.40321,3.962622,0.005724,104.811264,3398,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,89,Truck229,22FEB16:16:02:35,61,247.742521,12.156863,89,106,1162.5,61,9,17.72,80,14.16,7,14.901961,85,64.76404,9.695282,48.531159,280.8,787,1.30534,137.42033,3.962622,0.040525,104.811264,3399,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,90,Truck229,22FEB16:16:02:36,61,247.742521,0,89,104,1082,61,9,16.58,80,14.34,7,36.07843,85,63.148968,9.695071,48.531169,282.7,788,1.015265,137.42033,0,-0.027937,0,3400,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,91,Truck229,22FEB16:16:02:37,56,248.020666,34.901962,89,104,1382,56,10,25.19,80,14.28,7,43.52941,85,59.509842,9.694881,48.531209,284.5,788,1.015265,137.46262,3.507796,0.00688,92.78113,3401,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,92,Truck229,22FEB16:16:02:38,56,248.020666,34.901962,89,146,1462.5,56,10,33.52,80,14.28,7,43.52941,85,59.97639,9.694676,48.531288,289.1,789,7.10685,137.46262,5.084543,-0.070836,134.48607,3402,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,93,Truck229,22FEB16:16:02:39,56,248.020666,37.64706,89,146,1490.5,56,10,33.52,80,14.28,7,43.52941,85,58.60801,9.694465,48.531337,288.9,789,7.10685,137.46262,5.084543,-0.043747,134.48607,3403,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,94,Truck229,22FEB16:16:02:40,62,247.686892,37.64706,89,119,1471.5,62,10,25.83,80,14.2,7,43.52941,85,60.84004,9.694252,48.531394,289.9,788,3.19083,137.50542,4.228898,-0.050007,111.85429,3404,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,95,Truck229,22FEB16:16:02:41,62,247.686892,41.568626,89,119,1487.5,62,10,26.44,80,14.22,7,32.941177,85,63.540005,9.694017,48.53145,291.1,788,3.19083,137.52287,3.909855,-0.023776,103.415596,3405,0,0,0,0,0,0,0,1,123,12,1,1,1,1
I,N,96,Truck229,22FEB16:16:02:42,62,247.686892,59.215687,89,119,1489.5,62,10,24.13,80,14.24,7,37.2549,86,62.856083,9.693787,48.531504,290.5,789,3.19083,137.53867,3.945367,0.00951,104.35487,3406,0,0,0,0,0,0,0,1,123,12,1,1,1,1
